Dates,BRL_FX_Spot,50d_200d_cross,CA,TB,rate,REER_discount,budget
7/21/11,1.5526,0,-3.04,4429,7.4133,0.076276973,-2.21
7/22/11,1.552,0,-3.04,4429,7.0958,0.077257147,-2.21
7/25/11,1.54,0,-3.04,4429,6.6461,0.085456772,-2.21
7/26/11,1.5391,0,-3.04,4429,6.9433,0.084051564,-2.21
7/27/11,1.5555,0,-3.04,4429,7.4961,0.064091137,-2.21
7/28/11,1.5672,0,-3.04,4429,7.5534,0.068430555,-2.21
7/29/11,1.5493,0,-3.04,4429,8.2977,0.074218987,-2.21
8/1/11,1.5661,0,-3.04,3138,8.27,0.070530767,-2.21
8/2/11,1.5673,0,-3.04,3138,7.7762,0.066067159,-2.21
8/3/11,1.5603,0,-3.04,3138,7.1306,0.064949329,-2.21
8/4/11,1.5879,0,-3.04,3138,7.0516,0.062156417,-2.21
8/5/11,1.5761,0,-3.04,3138,7.1375,0.049540204,-2.21
8/8/11,1.6263,0,-3.04,3138,8.1174,0.048699079,-2.21
8/9/11,1.589,0,-3.04,3138,8.2894,0.029942214,-2.21
8/10/11,1.625,0,-3.04,3138,8.1044,0.032895327,-2.21
8/11/11,1.6257,0,-3.04,3138,9.1726,0.029241317,-2.21
8/12/11,1.6117,0,-3.04,3138,8.0445,0.038200565,-2.21
8/15/11,1.5889,0,-3.04,3138,7.881,0.047335584,-2.21
8/16/11,1.5901,0,-3.04,3138,7.4731,0.049856836,-2.21
8/17/11,1.588,0,-3.04,3138,6.8249,0.051001892,-2.21
8/18/11,1.5991,0,-3.04,3138,7.074,0.04142931,-2.21
8/19/11,1.5996,0,-3.04,3138,7.2289,0.044055719,-2.21
8/22/11,1.6078,0,-3.04,3138,6.8544,0.039602536,-2.21
8/23/11,1.5968,0,-3.04,3138,7.0608,0.04223088,-2.21
8/24/11,1.6137,0,-3.04,3138,6.306,0.038962907,-2.21
8/25/11,1.6094,0,-3.04,3138,6.842,0.037682909,-2.21
8/26/11,1.6033,0,-3.04,3138,5.9724,0.040124927,-2.21
8/29/11,1.5914,0,-3.04,3138,9.1303,0.042858369,-2.21
8/30/11,1.5951,0,-3.04,3138,6.7253,0.050701242,-2.21
8/31/11,1.5896,0,-3.04,3138,7.0055,0.050873895,-2.21
9/1/11,1.6197,0,-3.04,3138,7.1043,0.042326832,-2.21
9/2/11,1.641,0,-3.04,3138,7.7499,0.021830951,-2.21
9/5/11,1.6452,0,-3.04,3138,7.8355,0.021684227,-2.21
9/6/11,1.6571,0,-3.04,3138,8.2148,0.013993005,-2.21
9/7/11,1.6571,0,-3.04,3138,7.8904,0.015356049,-2.21
9/8/11,1.6602,0,-3.04,3138,7.8686,0.01729429,-2.21
9/9/11,1.6741,0,-3.04,3138,7.8253,0.008648752,-2.21
9/12/11,1.7026,0,-3.04,3138,8.4609,0.001208306,-2.21
9/13/11,1.7099,0,-3.04,3138,8.2007,-0.009647325,-2.21
9/14/11,1.7144,0,-3.04,3138,8.5303,-0.016653721,-2.21
9/15/11,1.7069,0,-3.04,3138,8.1768,-0.009704598,-2.21
9/16/11,1.7331,0,-3.04,3138,8.4376,-0.007177105,-2.21
9/19/11,1.7976,0,-3.04,3138,8.9562,-0.042591582,-2.21
9/20/11,1.7855,0,-3.04,3138,8.7025,-0.04696683,-2.21
9/21/11,1.8756,0,-3.04,3138,8.7139,-0.068734346,-2.21
9/22/11,1.9055,0,-3.04,3138,7.9181,-0.07877741,-2.21
9/23/11,1.8339,0,-3.04,3138,7.4076,-0.07202556,-2.21
9/26/11,1.8242,1,-3.04,3138,7.398,-0.064291104,-2.21
9/27/11,1.8059,1,-3.04,3138,8.1689,-0.047938336,-2.21
9/28/11,1.8408,1,-3.04,3138,8.2546,-0.052120788,-2.21
9/29/11,1.8403,1,-3.04,3138,8.4703,-0.057003461,-2.21
9/30/11,1.8793,1,-2.93,3074,8.1927,-0.064902327,-2.03
10/3/11,1.8911,1,-2.93,3074,8.3104,-0.076618161,-2.03
10/4/11,1.8581,1,-2.93,3074,8.3858,-0.075093615,-2.03
10/5/11,1.8327,1,-2.93,3074,8.5103,-0.052950308,-2.03
10/6/11,1.7811,1,-2.93,3074,8.8345,-0.043285596,-2.03
10/7/11,1.7715,1,-2.93,3074,8.7772,-0.024614347,-2.03
10/10/11,1.7632,1,-2.93,3074,8.4066,-0.024613008,-2.03
10/11/11,1.7759,1,-2.93,3074,8.8897,-0.021266303,-2.03
10/12/11,1.7759,1,-2.93,3074,8.7666,-0.036770007,-2.03
10/13/11,1.751,1,-2.93,3074,8.6949,-0.018105735,-2.03
10/14/11,1.7328,1,-2.93,3074,8.8824,-0.017158529,-2.03
10/17/11,1.7741,1,-2.93,3074,8.6354,-0.02258314,-2.03
10/18/11,1.7543,1,-2.93,3074,8.9581,-0.02366999,-2.03
10/19/11,1.774,1,-2.93,3074,8.7676,-0.031134645,-2.03
10/20/11,1.7809,1,-2.93,3074,8.6186,-0.044072445,-2.03
10/21/11,1.7755,1,-2.93,3074,8.6581,-0.034052032,-2.03
10/24/11,1.7506,1,-2.93,3074,8.5496,-0.026013465,-2.03
10/25/11,1.7658,1,-2.93,3074,8.4202,-0.030541909,-2.03
10/26/11,1.7586,1,-2.93,3074,8.4646,-0.031834205,-2.03
10/27/11,1.7099,1,-2.93,3074,8.5712,-0.017137177,-2.03
10/28/11,1.6721,1,-2.93,3074,9.1303,-0.001686263,-2.03
10/31/11,1.7157,1,-2.93,2362,9.2964,0.004799801,-2.03
11/1/11,1.7449,1,-2.93,2362,9.0093,-0.020315121,-2.03
11/2/11,1.7449,1,-2.93,2362,9.0461,-0.013586899,-2.03
11/3/11,1.7375,1,-2.93,2362,8.7614,-0.014415793,-2.03
11/4/11,1.7517,1,-2.93,2362,8.8816,-0.022485222,-2.03
11/7/11,1.7477,1,-2.93,2362,8.841,-0.021236281,-2.03
11/8/11,1.7325,1,-2.93,2362,8.9334,-0.015183452,-2.03
11/9/11,1.7789,1,-2.93,2362,8.5983,-0.022791125,-2.03
11/10/11,1.7616,1,-2.93,2362,8.5768,-0.022358623,-2.03
11/11/11,1.7435,1,-2.93,2362,8.73,-0.018211332,-2.03
11/14/11,1.7669,1,-2.93,2362,8.8412,-0.024053078,-2.03
11/15/11,1.7669,1,-2.93,2362,8.6523,-0.025071143,-2.03
11/16/11,1.7701,1,-2.93,2362,8.6523,-0.024709085,-2.03
11/17/11,1.7795,1,-2.93,2362,8.1478,-0.022390258,-2.03
11/18/11,1.7865,1,-2.93,2362,8.586,-0.030005308,-2.03
11/21/11,1.8069,1,-2.93,2362,8.7283,-0.040051367,-2.03
11/22/11,1.8183,1,-2.93,2362,8.8189,-0.042525369,-2.03
11/23/11,1.8662,1,-2.93,2362,8.7181,-0.063122465,-2.03
11/24/11,1.898,1,-2.93,2362,7.9348,-0.063083167,-2.03
11/25/11,1.8917,1,-2.93,2362,8.1757,-0.072356254,-2.03
11/28/11,1.8547,1,-2.93,2362,8.0794,-0.061713521,-2.03
11/29/11,1.8454,1,-2.93,2362,8.5158,-0.05567725,-2.03
11/30/11,1.8085,1,-2.93,571,8.498,-0.040821064,-2.03
12/1/11,1.8001,1,-2.93,571,8.5518,-0.035797296,-2.03
12/2/11,1.7907,1,-2.93,571,8.3999,-0.036276104,-2.03
12/5/11,1.7859,1,-2.93,571,8.5352,-0.03028399,-2.03
12/6/11,1.7915,1,-2.93,571,8.9925,-0.034186809,-2.03
12/7/11,1.7996,1,-2.93,571,8.8656,-0.031918602,-2.03
12/8/11,1.8243,1,-2.93,571,8.6718,-0.042497164,-2.03
12/9/11,1.7981,1,-2.93,571,8.863,-0.038846989,-2.03
12/12/11,1.844,1,-2.93,571,8.8272,-0.049807449,-2.03
12/13/11,1.8638,1,-2.93,571,8.9283,-0.054570553,-2.03
12/14/11,1.8799,1,-2.93,571,8.6176,-0.065117051,-2.03
12/15/11,1.8602,1,-2.93,571,8.269,-0.055939699,-2.03
12/16/11,1.8513,1,-2.93,571,8.3252,-0.054054075,-2.03
12/19/11,1.8673,1,-2.93,571,8.191,-0.059133342,-2.03
12/20/11,1.846,1,-2.93,571,8.6731,-0.050277386,-2.03
12/21/11,1.8597,1,-2.93,571,8.0579,-0.056740873,-2.03
12/22/11,1.856,1,-2.93,571,7.874,-0.054275195,-2.03
12/23/11,1.8571,1,-2.93,571,7.9617,-0.058589646,-2.03
12/26/11,1.8582,1,-2.93,571,8.2584,-0.058594816,-2.03
12/27/11,1.8605,1,-2.93,571,8.2758,-0.057721771,-2.03
12/28/11,1.8736,1,-2.93,571,8.4934,-0.062744057,-2.03
12/29/11,1.8669,1,-2.93,571,8.4507,-0.058061246,-2.03
12/30/11,1.8668,1,-2.93,571,8.6488,-0.058404381,-2.03
1/2/12,1.8714,1,-2.95,3798,8.6877,-0.058452387,-2.37
1/3/12,1.8307,1,-2.95,3798,8.9695,-0.048194689,-2.37
1/4/12,1.8326,1,-2.95,3798,8.4468,-0.038516491,-2.37
1/5/12,1.8432,1,-2.95,3798,8.6998,-0.044167936,-2.37
1/6/12,1.8566,1,-2.95,3798,8.819,-0.048755872,-2.37
1/9/12,1.8332,1,-2.95,3798,9.0382,-0.043035098,-2.37
1/10/12,1.7996,1,-2.95,3798,9.0799,-0.025646614,-2.37
1/11/12,1.8025,1,-2.95,3798,9.0872,-0.024156303,-2.37
1/12/12,1.7796,1,-2.95,3798,9.0102,-0.014444965,-2.37
1/13/12,1.7863,1,-2.95,3798,9.3401,-0.021312572,-2.37
1/16/12,1.7861,1,-2.95,3798,9.2615,-0.021412478,-2.37
1/17/12,1.7873,1,-2.95,3798,9.0875,-0.012304168,-2.37
1/18/12,1.7671,1,-2.95,3798,9.112,-0.010741415,-2.37
1/19/12,1.765,1,-2.95,3798,8.6462,-0.01201413,-2.37
1/20/12,1.7552,1,-2.95,3798,8.5493,-0.01062549,-2.37
1/23/12,1.755,1,-2.95,3798,8.541,-0.008141894,-2.37
1/24/12,1.7585,1,-2.95,3798,8.647,-0.009489374,-2.37
1/25/12,1.762,1,-2.95,3798,8.6421,-0.009773047,-2.37
1/26/12,1.7491,1,-2.95,3798,8.4694,-0.003981213,-2.37
1/27/12,1.737,1,-2.95,3798,8.9391,-0.006146207,-2.37
1/30/12,1.7488,1,-2.95,3798,9.2466,-0.00974536,-2.37
1/31/12,1.7468,1,-2.95,-1308,9.2375,-0.009804868,-2.37
2/1/12,1.7343,1,-2.95,-1308,9.5951,-0.002218434,-2.37
2/2/12,1.7189,1,-2.95,-1308,9.1258,0.00192489,-2.37
2/3/12,1.7179,1,-2.95,-1308,9.085,0.003115968,-2.37
2/6/12,1.7257,1,-2.95,-1308,8.8965,0.006565082,-2.37
2/7/12,1.7256,1,-2.95,-1308,8.6773,0.000603057,-2.37
2/8/12,1.7206,1,-2.95,-1308,8.7298,0.002674396,-2.37
2/9/12,1.7169,1,-2.95,-1308,8.8356,0.001141962,-2.37
2/10/12,1.7224,1,-2.95,-1308,9.1197,0.001469372,-2.37
2/13/12,1.7163,1,-2.95,-1308,8.8808,0.003264837,-2.37
2/14/12,1.7247,1,-2.95,-1308,9.4141,0.008088711,-2.37
2/15/12,1.7285,1,-2.95,-1308,9.1544,0.008895096,-2.37
2/16/12,1.7164,1,-2.95,-1308,9.1713,0.006173823,-2.37
2/17/12,1.7139,1,-2.95,-1308,9.0903,0.010086768,-2.37
2/20/12,1.7139,1,-2.95,-1308,8.8522,0.009978932,-2.37
2/21/12,1.7139,1,-2.95,-1308,8.0504,0.004295392,-2.37
2/22/12,1.706,1,-2.95,-1308,9.2167,0.012326989,-2.37
2/23/12,1.7137,1,-2.95,-1308,8.823,0.007150925,-2.37
2/24/12,1.71,1,-2.95,-1308,8.7883,0.005681755,-2.37
2/27/12,1.7068,1,-2.95,-1308,9.2608,0.006738387,-2.37
2/28/12,1.6958,1,-2.95,-1308,9.211,0.009365332,-2.37
2/29/12,1.7174,1,-2.95,1703,8.9859,0.000666496,-2.37
3/1/12,1.7142,1,-2.95,1703,9.047,0.003327917,-2.37
3/2/12,1.7304,1,-2.95,1703,8.5882,-0.002695134,-2.37
3/5/12,1.7395,1,-2.95,1703,8.2717,-0.00869974,-2.37
3/6/12,1.7584,1,-2.95,1703,8.5944,-0.020744183,-2.37
3/7/12,1.7661,1,-2.95,1703,8.5174,-0.023675523,-2.37
3/8/12,1.7607,1,-2.95,1703,8.2101,-0.032368252,-2.37
3/9/12,1.7912,1,-2.95,1703,9.105,-0.035982618,-2.37
3/12/12,1.7969,1,-2.95,1703,8.9006,-0.054926417,-2.37
3/13/12,1.7922,1,-2.95,1703,8.9811,-0.040802394,-2.37
3/14/12,1.8044,1,-2.95,1703,8.7268,-0.047810095,-2.37
3/15/12,1.7983,1,-2.95,1703,8.8086,-0.044044645,-2.37
3/16/12,1.7998,1,-2.95,1703,8.7345,-0.045848178,-2.37
3/19/12,1.8207,1,-2.95,1703,8.2202,-0.049231083,-2.37
3/20/12,1.8147,1,-2.95,1703,8.1792,-0.054656017,-2.37
3/21/12,1.818,1,-2.95,1703,8.054,-0.054880119,-2.37
3/22/12,1.8192,1,-2.95,1703,8.0749,-0.054419136,-2.37
3/23/12,1.8102,1,-2.95,1703,8.5972,-0.051823185,-2.37
3/26/12,1.8172,1,-2.95,1703,8.3368,-0.053138151,-2.37
3/27/12,1.822,1,-2.95,1703,8.3486,-0.050520683,-2.37
3/28/12,1.8259,1,-2.95,1703,8.0231,-0.054960752,-2.37
3/29/12,1.8214,1,-2.95,1703,8.1194,-0.059285636,-2.37
3/30/12,1.8268,1,-2.95,1703,7.8535,-0.055264326,-2.37
4/2/12,1.8323,1,-2.8,2024,9.3042,-0.058486533,-2.24
4/3/12,1.8246,1,-2.8,2024,7.7835,-0.057596142,-2.24
4/4/12,1.8264,1,-2.8,2024,7.6308,-0.054758586,-2.24
4/5/12,1.8228,1,-2.8,2024,7.7958,-0.051851577,-2.24
4/6/12,1.8228,1,-2.8,2024,7.9297,-0.048505649,-2.24
4/9/12,1.8179,1,-2.8,2024,7.9162,-0.048199512,-2.24
4/10/12,1.8336,1,-2.8,2024,7.8975,-0.053618234,-2.24
4/11/12,1.8356,1,-2.8,2024,7.6236,-0.05216807,-2.24
4/12/12,1.8268,1,-2.8,2024,7.3675,-0.051399465,-2.24
4/13/12,1.8386,1,-2.8,2024,7.3274,-0.054934717,-2.24
4/16/12,1.8473,1,-2.8,2024,7.3979,-0.054178799,-2.24
4/17/12,1.8611,1,-2.8,2024,7.1391,-0.063128916,-2.24
4/18/12,1.8786,1,-2.8,2024,6.9621,-0.071942716,-2.24
4/19/12,1.8805,1,-2.8,2024,6.9375,-0.077260643,-2.24
4/20/12,1.8724,1,-2.8,2024,6.9071,-0.070461439,-2.24
4/23/12,1.8809,1,-2.8,2024,7.2027,-0.077164169,-2.24
4/24/12,1.879,1,-2.8,2024,7.2509,-0.074741157,-2.24
4/25/12,1.88,1,-2.8,2024,7.2587,-0.078114111,-2.24
4/26/12,1.8856,1,-2.8,2024,7.1728,-0.080676157,-2.24
4/27/12,1.8878,1,-2.8,2024,7.2193,-0.081161732,-2.24
4/30/12,1.9083,1,-2.8,879,7.537,-0.085555643,-2.24
5/1/12,1.9083,1,-2.8,879,7.4624,-0.089942504,-2.24
5/2/12,1.9232,1,-2.8,879,7.1825,-0.094223201,-2.24
5/3/12,1.908,1,-2.8,879,7.3117,-0.097929889,-2.24
5/4/12,1.9276,1,-2.8,879,7.2281,-0.095229359,-2.24
5/7/12,1.9199,1,-2.8,879,7.3136,-0.092648391,-2.24
5/8/12,1.9402,1,-2.8,879,7.3387,-0.096944405,-2.24
5/9/12,1.9699,1,-2.8,879,7.3147,-0.103887632,-2.24
5/10/12,1.9535,1,-2.8,879,7.3071,-0.102955925,-2.24
5/11/12,1.9665,1,-2.8,879,7.4663,-0.095923122,-2.24
5/14/12,1.9962,1,-2.8,879,7.1198,-0.113025739,-2.24
5/15/12,2.0019,1,-2.8,879,6.9887,-0.112938686,-2.24
5/16/12,2.0009,1,-2.8,879,6.8997,-0.114705477,-2.24
5/17/12,2.0087,1,-2.8,879,6.9138,-0.110869422,-2.24
5/18/12,2.0238,1,-2.8,879,6.7696,-0.121572833,-2.24
5/21/12,2.0419,1,-2.8,879,6.8291,-0.132351745,-2.24
5/22/12,2.0907,1,-2.8,879,7.0601,-0.132012778,-2.24
5/23/12,2.0326,1,-2.8,879,6.7202,-0.135997411,-2.24
5/24/12,2.0292,1,-2.8,879,6.6027,-0.122508293,-2.24
5/25/12,1.9874,1,-2.8,879,6.6747,-0.100469984,-2.24
5/28/12,1.983,1,-2.8,879,6.9335,-0.100289197,-2.24
5/29/12,1.9929,1,-2.8,879,6.668,-0.102169964,-2.24
5/30/12,2.0159,1,-2.8,879,6.6137,-0.104758553,-2.24
5/31/12,2.0227,1,-2.8,2960,6.7446,-0.104185249,-2.24
6/1/12,2.0401,1,-2.8,2960,6.7915,-0.114058443,-2.24
6/4/12,2.0585,1,-2.8,2960,6.7969,-0.120257742,-2.24
6/5/12,2.0225,1,-2.8,2960,6.5082,-0.112465249,-2.24
6/6/12,2.0328,1,-2.8,2960,6.812,-0.110879523,-2.24
6/7/12,2.0328,1,-2.8,2960,7.0047,-0.118658512,-2.24
6/8/12,2.0237,1,-2.8,2960,6.8357,-0.112836665,-2.24
6/11/12,2.0645,1,-2.8,2960,6.9108,-0.119032425,-2.24
6/12/12,2.0684,1,-2.8,2960,7.0014,-0.126503021,-2.24
6/13/12,2.0727,1,-2.8,2960,7.1059,-0.131790081,-2.24
6/14/12,2.0556,1,-2.8,2960,6.7358,-0.134516016,-2.24
6/15/12,2.0509,1,-2.8,2960,7.0341,-0.12146778,-2.24
6/18/12,2.059,1,-2.8,2960,6.8987,-0.132036707,-2.24
6/19/12,2.0289,1,-2.8,2960,6.9477,-0.121466579,-2.24
6/20/12,2.0258,1,-2.8,2960,6.5363,-0.118999795,-2.24
6/21/12,2.0619,1,-2.8,2960,6.5885,-0.120577749,-2.24
6/22/12,2.0665,1,-2.8,2960,6.822,-0.12402484,-2.24
6/25/12,2.062,1,-2.8,2960,6.9478,-0.128650378,-2.24
6/26/12,2.0762,1,-2.8,2960,6.9524,-0.128736633,-2.24
6/27/12,2.0754,1,-2.8,2960,7.111,-0.131191605,-2.24
6/28/12,2.0778,1,-2.8,2960,6.8119,-0.135423144,-2.24
6/29/12,2.0094,1,-2.8,2960,6.5576,-0.107710228,-2.24
7/2/12,1.9854,1,-3.01,800,6.9273,-0.095756769,-2.33
7/3/12,2.0155,1,-3.01,800,7.0736,-0.101227065,-2.33
7/4/12,2.0285,1,-3.01,800,6.7708,-0.101063452,-2.33
7/5/12,2.0193,1,-3.01,800,6.7467,-0.108817211,-2.33
7/6/12,2.0282,1,-3.01,800,6.7673,-0.10883756,-2.33
7/9/12,2.0324,1,-3.01,800,6.9488,-0.107480006,-2.33
7/10/12,2.0337,1,-3.01,800,6.5409,-0.107603194,-2.33
7/11/12,2.0366,1,-3.01,800,6.5395,-0.107527616,-2.33
7/12/12,2.0375,1,-3.01,800,6.6627,-0.110224642,-2.33
7/13/12,2.0371,1,-3.01,800,6.6817,-0.107664278,-2.33
7/16/12,2.035,1,-3.01,800,6.5326,-0.108376797,-2.33
7/17/12,2.0218,1,-3.01,800,6.726,-0.104816079,-2.33
7/18/12,2.0232,1,-3.01,800,6.5548,-0.101852724,-2.33
7/19/12,2.0122,1,-3.01,800,6.477,-0.101967682,-2.33
7/20/12,2.0242,1,-3.01,800,6.7035,-0.099709388,-2.33
7/23/12,2.0387,1,-3.01,800,6.6957,-0.104093996,-2.33
7/24/12,2.0478,1,-3.01,800,6.6995,-0.104008526,-2.33
7/25/12,2.033,1,-3.01,800,6.5865,-0.103326075,-2.33
7/26/12,2.0213,1,-3.01,800,6.6049,-0.102743685,-2.33
7/27/12,2.0216,1,-3.01,800,6.78,-0.09967603,-2.33
7/30/12,2.0411,1,-3.01,800,6.7441,-0.108224736,-2.33
7/31/12,2.0569,1,-3.01,2863,6.716,-0.11646741,-2.33
8/1/12,2.0443,1,-3.01,2863,6.6777,-0.109788753,-2.33
8/2/12,2.0496,1,-3.01,2863,6.8205,-0.11146239,-2.33
8/3/12,2.0284,1,-3.01,2863,6.4741,-0.105270534,-2.33
8/6/12,2.0311,1,-3.01,2863,6.744,-0.107634627,-2.33
8/7/12,2.0285,1,-3.01,2863,6.4554,-0.107707622,-2.33
8/8/12,2.0212,1,-3.01,2863,6.7238,-0.105094094,-2.33
8/9/12,2.0132,1,-3.01,2863,6.6638,-0.101283152,-2.33
8/10/12,2.0157,1,-3.01,2863,6.8169,-0.100467707,-2.33
8/13/12,2.0209,1,-3.01,2863,6.5512,-0.105521003,-2.33
8/14/12,2.0262,1,-3.01,2863,6.5197,-0.104498084,-2.33
8/15/12,2.0229,1,-3.01,2863,6.3669,-0.1018762,-2.33
8/16/12,2.0173,1,-3.01,2863,6.4753,-0.10165754,-2.33
8/17/12,2.0155,1,-3.01,2863,6.6907,-0.09855365,-2.33
8/20/12,2.0171,1,-3.01,2863,6.5278,-0.100334571,-2.33
8/21/12,2.0164,1,-3.01,2863,6.6935,-0.101615658,-2.33
8/22/12,2.0163,1,-3.01,2863,6.5312,-0.101811597,-2.33
8/23/12,2.0238,1,-3.01,2863,6.4207,-0.107797829,-2.33
8/24/12,2.0266,1,-3.01,2863,6.6249,-0.10469297,-2.33
8/27/12,2.0336,1,-3.01,2863,6.7792,-0.107578662,-2.33
8/28/12,2.0428,1,-3.01,2863,6.5977,-0.116847822,-2.33
8/29/12,2.0499,1,-3.01,2863,6.4385,-0.115421561,-2.33
8/30/12,2.0484,1,-3.01,2863,6.2205,-0.113298421,-2.33
8/31/12,2.0308,1,-3.01,3221,6.3668,-0.108071503,-2.33
9/3/12,2.0329,1,-3.01,3221,6.5679,-0.10783928,-2.33
9/4/12,2.0423,1,-3.01,3221,6.3353,-0.112307728,-2.33
9/5/12,2.0391,1,-3.01,3221,6.3705,-0.111061374,-2.33
9/6/12,2.029,1,-3.01,3221,6.1291,-0.110021298,-2.33
9/7/12,2.029,1,-3.01,3221,6.2623,-0.111090708,-2.33
9/10/12,2.0227,1,-3.01,3221,6.4514,-0.108853422,-2.33
9/11/12,2.0171,1,-3.01,3221,6.4884,-0.109521124,-2.33
9/12/12,2.026,1,-3.01,3221,6.4063,-0.109778377,-2.33
9/13/12,2.0205,1,-3.01,3221,6.4176,-0.112529982,-2.33
9/14/12,2.0121,1,-3.01,3221,5.9665,-0.115490623,-2.33
9/17/12,2.032,1,-3.01,3221,6.0177,-0.119644457,-2.33
9/18/12,2.0234,1,-3.01,3221,6.2336,-0.115171674,-2.33
9/19/12,2.0246,1,-3.01,3221,5.6385,-0.113933141,-2.33
9/20/12,2.0214,1,-3.01,3221,5.1026,-0.111782108,-2.33
9/21/12,2.0231,1,-3.01,3221,5.0791,-0.112862767,-2.33
9/24/12,2.0256,1,-3.01,3221,5.4694,-0.110929717,-2.33
9/25/12,2.0307,1,-3.01,3221,5.63,-0.112128176,-2.33
9/26/12,2.0356,1,-3.01,3221,5.11,-0.113315452,-2.33
9/27/12,2.0296,1,-3.01,3221,5.54,-0.113402699,-2.33
9/28/12,2.0264,1,-3.01,3221,4.995,-0.111079715,-2.33
10/1/12,2.0268,1,-2.91,2553,5.155,-0.110854369,-2.55
10/2/12,2.0259,1,-2.91,2553,5.175,-0.111741215,-2.55
10/3/12,2.023,1,-2.91,2553,5.215,-0.109313822,-2.55
10/4/12,2.0189,1,-2.91,2553,5.455,-0.110603749,-2.55
10/5/12,2.0306,1,-2.91,2553,5.215,-0.113790517,-2.55
10/8/12,2.0297,1,-2.91,2553,5.135,-0.113551312,-2.55
10/9/12,2.0355,1,-2.91,2553,5.185,-0.112014157,-2.55
10/10/12,2.0417,1,-2.91,2553,5.325,-0.113699739,-2.55
10/11/12,2.0426,1,-2.91,2553,5.28,-0.113372147,-2.55
10/12/12,2.0426,1,-2.91,2553,5.175,-0.116971586,-2.55
10/15/12,2.0357,1,-2.91,2553,5.395,-0.113323624,-2.55
10/16/12,2.0337,1,-2.91,2553,5.61,-0.113300951,-2.55
10/17/12,2.0311,1,-2.91,2553,5.605,-0.114798007,-2.55
10/18/12,2.0271,1,-2.91,2553,5.255,-0.111745095,-2.55
10/19/12,2.0273,1,-2.91,2553,5.305,-0.108084456,-2.55
10/22/12,2.0242,1,-2.91,2553,5.61,-0.10685499,-2.55
10/23/12,2.0272,1,-2.91,2553,5.55,-0.105426793,-2.55
10/24/12,2.0259,1,-2.91,2553,5.64,-0.103804622,-2.55
10/25/12,2.0259,1,-2.91,2553,5.71,-0.102974163,-2.55
10/26/12,2.027,1,-2.91,2553,5.22,-0.102548137,-2.55
10/29/12,2.0329,1,-2.91,2553,5.17,-0.102620927,-2.55
10/30/12,2.0307,1,-2.91,2553,5.16,-0.102385703,-2.55
10/31/12,2.0308,1,-2.91,1650,5.25,-0.102137479,-2.55
11/1/12,2.0314,1,-2.91,1650,5.255,-0.102993584,-2.55
11/2/12,2.0314,1,-2.91,1650,4.995,-0.100213735,-2.55
11/5/12,2.0352,1,-2.91,1650,5.205,-0.099955967,-2.55
11/6/12,2.0321,1,-2.91,1650,5.005,-0.099993448,-2.55
11/7/12,2.0339,1,-2.91,1650,4.995,-0.09881587,-2.55
11/8/12,2.0405,1,-2.91,1650,4.98,-0.100072118,-2.55
11/9/12,2.0462,1,-2.91,1650,5.045,-0.102154172,-2.55
11/12/12,2.051,1,-2.91,1650,5.035,-0.101919316,-2.55
11/13/12,2.0584,1,-2.91,1650,5.315,-0.108059439,-2.55
11/14/12,2.0666,1,-2.91,1650,5.23,-0.109114294,-2.55
11/15/12,2.0666,1,-2.91,1650,5.235,-0.108037837,-2.55
11/16/12,2.0851,1,-2.91,1650,5.24,-0.110511961,-2.55
11/19/12,2.0823,1,-2.91,1650,5.12,-0.111064364,-2.55
11/20/12,2.0806,1,-2.91,1650,5.17,-0.114548898,-2.55
11/21/12,2.0985,1,-2.91,1650,5.14,-0.120350557,-2.55
11/22/12,2.1045,1,-2.91,1650,5.13,-0.120055626,-2.55
11/23/12,2.0815,1,-2.91,1650,5.085,-0.118744244,-2.55
11/26/12,2.0814,1,-2.91,1650,5.115,-0.117027501,-2.55
11/27/12,2.0838,1,-2.91,1650,5.065,-0.11256691,-2.55
11/28/12,2.0935,1,-2.91,1650,5.485,-0.116443238,-2.55
11/29/12,2.0987,1,-2.91,1650,5.105,-0.122036842,-2.55
11/30/12,2.136,1,-2.91,-194,5.645,-0.131170643,-2.55
12/3/12,2.1235,1,-2.91,-194,5.545,-0.131649172,-2.55
12/4/12,2.1198,1,-2.91,-194,5.505,-0.129869665,-2.55
12/5/12,2.0879,1,-2.91,-194,5.505,-0.123733528,-2.55
12/6/12,2.0774,1,-2.91,-194,5.705,-0.112504023,-2.55
12/7/12,2.0751,1,-2.91,-194,5.505,-0.113322396,-2.55
12/10/12,2.0773,1,-2.91,-194,5.455,-0.112605065,-2.55
12/11/12,2.0787,1,-2.91,-194,5.475,-0.111994999,-2.55
12/12/12,2.0722,1,-2.91,-194,5.31,-0.111894906,-2.55
12/13/12,2.0856,1,-2.91,-194,5.335,-0.112808454,-2.55
12/14/12,2.086,1,-2.91,-194,5.27,-0.114638277,-2.55
12/17/12,2.0996,1,-2.91,-194,5.215,-0.119032388,-2.55
12/18/12,2.089,1,-2.91,-194,5.66,-0.116475029,-2.55
12/19/12,2.0718,1,-2.91,-194,5.63,-0.109723598,-2.55
12/20/12,2.0693,1,-2.91,-194,5.56,-0.102059699,-2.55
12/21/12,2.0791,1,-2.91,-194,5.45,-0.109125641,-2.55
12/24/12,2.08,1,-2.91,-194,5.15,-0.108208173,-2.55
